STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5792;20181121;   10;   8.9;   4.3;    3;   0.0;   7;    8.233;   3;   5.1;   1.3;  702.64;   -3.9;   29.21;   -1.3;   -5.8;-999;eor
       5792;20181122;   10;   9.8;   3.4;    3;   0.0;   7;    5.617;   3;   6.9;   2.9;  706.30;   -6.9;   79.96;   -4.7;   -8.0;-999;eor
       5792;20181123;   10;  24.2;   6.9;    3;   0.0;   7;    5.400;   3;   5.3;   2.4;  706.39;   -6.3;   62.42;   -3.3;   -8.7;-999;eor
       5792;20181124;   10;  19.0;   6.9;    3;   0.8;   7;    0.367;   3;   7.5;   3.6;  703.23;   -6.0;   92.04;   -4.6;   -8.0;-999;eor
       5792;20181125;   10;  11.8;   5.6;    3;   0.0;   0;    5.850;   4;   6.4;   1.3;  698.50;   -6.4;   36.79;   -4.1;   -9.5;-999;eor
       5792;20181126;   10;   9.3;   3.4;    3;   6.8;   7;    3.767;   4;   7.9;   1.9;  693.89;   -9.2;   64.63;   -5.2;  -12.1;-999;eor
       5792;20181127;   10;  13.6;   4.6;    3;   4.3;   7;    0.000;  18;   7.3;   2.0;  700.09;  -13.2;   89.67;  -12.1;  -15.3;-999;eor
       5792;20181128;   10;  10.1;   3.9;    3;   0.0;   0;    8.550;  25;   4.5;   0.8;  707.35;   -9.5;   29.71;   -5.4;  -15.4;-999;eor
       5792;20181129;   10;   9.0;   3.9;    3;   0.1;   7;    3.817;  23;   7.8;   3.6;  710.04;   -2.4;   68.29;    1.7;   -6.4;-999;eor
       5792;20181130;   10;  10.3;   3.2;    3;   4.8;   7;    0.000;  20;   7.8;   3.2;  704.90;   -6.4;   85.29;   -1.5;   -8.5;-999;eor
       5792;20181201;   10;  21.5;   7.9;    3;   0.0;   4;    6.817;  25;   6.3;   2.3;  704.61;   -8.5;   71.13;   -6.1;   -9.9;-999;eor
       5792;20181202;   10;  27.0;  10.6;    3;  23.0;   7;    0.000;  25;   7.7;   4.3;  703.54;   -3.5;   90.13;   -2.4;   -7.0;-999;eor
       5792;20181203;   10;  29.2;  10.7;    3;  14.5;   7;    0.067;  40;   7.8;   4.3;  702.86;   -4.1;   95.88;   -3.3;   -6.6;-999;eor
       5792;20181204;   10;  24.0;   7.1;    3;  17.5;   7;    0.000;  35;   7.9;   3.2;  706.17;   -7.9;   94.29;   -6.5;   -8.9;-999;eor
       5792;20181205;   10;  19.4;   7.0;    3;   9.7;   7;    0.117;  40;   7.8;   3.3;  710.63;   -6.7;   86.67;   -2.7;  -10.1;-999;eor
       5792;20181206;   10;  17.9;   5.9;    3;   5.4;   7;    2.217;  50;   7.9;   3.8;  709.83;   -5.6;   93.50;   -3.7;   -7.4;-999;eor
       5792;20181207;   10;  27.3;   9.7;    3;  11.4;   7;    0.383;  50;   7.4;   4.1;  706.93;   -3.7;   87.42;    0.0;   -8.7;-999;eor
       5792;20181208;   10;  31.8;  11.5;    3;  10.7;   7;    0.000;  55;   7.9;   2.3;  700.16;  -11.6;   89.88;   -7.3;  -13.8;-999;eor
       5792;20181209;   10;  39.6;  12.1;    3;  36.4;   7;    0.000;  58;   7.6;   2.8;  695.91;   -9.7;   94.13;   -7.4;  -12.0;-999;eor
       5792;20181210;   10;  19.8;   6.0;    3;  42.2;   7;    0.000;  85;   8.0;   1.8;  701.68;  -14.1;   88.46;  -11.8;  -16.2;-999;eor
       5792;20181211;   10;  13.2;   4.3;    3;   6.9;   7;    0.000; 120;   7.8;   1.4;  701.74;  -17.2;   87.88;  -16.1;  -18.1;-999;eor
       5792;20181212;   10;   8.8;   4.0;    3;   0.0;   7;    8.433; 135;   2.7;   1.4;  700.70;  -17.0;   84.79;  -15.1;  -18.6;-999;eor
       5792;20181213;   10;  13.1;   6.1;    3;   0.0;   0;    8.450; 120;   0.0;   1.0;  696.05;  -16.7;   60.21;  -15.0;  -18.2;-999;eor
       5792;20181214;   10;   9.2;   3.9;    3;   0.0;   4;    8.467; 110;   0.0;   0.9;  697.96;  -16.3;   51.04;  -14.3;  -18.1;-999;eor
       5792;20181215;   10;  10.3;   3.6;    3;   0.3;   7;    8.367; 105;   0.0;   1.3;  700.95;  -15.6;   69.42;  -13.7;  -17.7;-999;eor
       5792;20181216;   10;  24.1;   7.4;    3;   8.8;   7;    0.000; 105;   7.6;   2.3;  700.23;  -10.5;   79.58;   -7.7;  -14.0;-999;eor
       5792;20181217;   10;  13.5;   5.7;    3;   1.1;   7;    0.533; 115;   7.9;   2.0;  705.38;  -12.4;   85.92;  -11.5;  -14.0;-999;eor
       5792;20181218;   10;  13.7;   5.3;    3;   0.0;   4;    7.850; 115;   3.0;   1.5;  709.14;   -9.4;   52.79;   -4.6;  -13.9;-999;eor
       5792;20181219;   10;  17.2;   6.8;    3;   2.8;   7;    0.350; 110;   7.4;   2.4;  705.53;   -7.3;   68.58;   -4.3;  -10.3;-999;eor
       5792;20181220;   10;  19.4;   7.9;    3;   0.6;   7;    2.317; 110;   7.6;   2.4;  704.39;  -11.1;   89.38;   -9.4;  -12.1;-999;eor
       5792;20181221;   10;  44.0;  16.2;    3;  12.9;   7;    0.000; 105;   7.3;   3.1;  705.23;   -7.3;   81.75;   -3.7;  -12.2;-999;eor
       5792;20181222;   10;  33.6;  11.0;    3;  38.7;   7;    0.000; 115;   7.8;   3.7;  706.86;   -6.5;   97.29;   -3.9;   -8.5;-999;eor
       5792;20181223;   10;  27.6;  10.6;    3;  36.8;   7;    0.000; 150;   8.0;   3.7;  708.72;   -6.5;   96.88;   -3.4;   -8.4;-999;eor
       5792;20181224;   10;  30.9;   7.0;    3;  26.5;   7;    0.000; 170;   7.6;   2.8;  707.67;  -10.5;   93.33;   -3.5;  -15.2;-999;eor
       5792;20181225;   10;  14.7;   4.7;    3;   0.8;   7;    4.367; 190;   5.1;   1.1;  712.78;  -12.6;   45.50;   -7.8;  -14.7;-999;eor
       5792;20181226;   10;  11.8;   5.6;    3;   0.0;   0;    8.100; 160;   2.0;   1.3;  714.76;   -7.0;   35.96;   -4.7;   -9.1;-999;eor
       5792;20181227;   10;  10.2;   4.3;    3;   0.0;   7;    5.600; 160;   7.0;   2.7;  714.15;   -3.6;   57.13;   -0.2;   -5.6;-999;eor
       5792;20181228;   10;  12.5;   5.9;    3;   0.0;   7;    5.267; 160;   5.8;   2.4;  713.31;   -5.7;   59.79;   -4.5;   -9.2;-999;eor
       5792;20181229;   10;  20.2;   6.3;    3;  11.7;   7;    4.867; 160;   6.8;   2.1;  713.37;   -8.2;   65.46;   -6.4;  -11.1;-999;eor
       5792;20181230;   10;  19.0;   7.0;    3;  29.0;   7;    0.000; 165;   7.8;   2.1;  711.31;  -12.1;   87.54;   -9.2;  -14.2;-999;eor
       5792;20181231;   10;  16.3;   6.1;    3;  14.0;   7;    0.000; 185;   7.9;   3.0;  713.85;   -8.7;   94.58;   -5.8;  -11.1;-999;eor
       5792;20190101;   10;  20.3;   6.8;    3;  20.1;   7;    8.383; 200;   6.9;   2.5;  712.10;   -8.4;   76.71;   -6.0;  -12.0;-999;eor
       5792;20190102;   10;  19.3;   6.7;    3;  65.0;   7;    0.000; 210;   5.6;   1.5;  704.97;  -17.6;   95.38;  -12.0;  -20.9;-999;eor
       5792;20190103;   10;  12.2;   5.6;    3;  11.3;   7;    0.433; 265;   6.0;   1.1;  706.80;  -21.0;   91.42;  -19.9;  -22.4;-999;eor
       5792;20190104;   10;  17.2;   5.8;    3;  12.6;   7;    0.200; 250;   7.9;   1.3;  708.23;  -17.9;   86.67;  -14.7;  -20.1;-999;eor
       5792;20190105;   10;  17.3;   7.2;    3;  41.5;   7;    0.000; 260;   8.0;   2.0;  707.20;  -13.0;   88.54;  -11.2;  -16.8;-999;eor
       5792;20190106;   10;  14.3;   5.7;    3;  30.9;   7;    0.000; 285;   8.0;   2.0;  708.60;  -13.1;   89.96;  -12.2;  -13.6;-999;eor
       5792;20190107;   10;  13.5;   5.2;    3;   9.9;   7;    0.050; 300;   7.9;   1.9;  709.71;  -13.0;   85.63;  -11.4;  -13.9;-999;eor
       5792;20190108;   10;  24.9;   9.7;    3;  25.5;   7;    0.000; 290;   7.9;   2.2;  700.55;  -12.0;   87.46;   -8.6;  -15.6;-999;eor
       5792;20190109;   10;  21.3;   6.1;    3;  27.6;   7;    0.000; 300;   7.8;   1.4;  693.33;  -17.6;   90.42;  -15.4;  -19.2;-999;eor
       5792;20190110;   10;   9.2;   3.7;    3;  19.0;   7;    0.000; 325;   7.7;   1.3;  697.80;  -18.5;   91.58;  -17.8;  -19.3;-999;eor
       5792;20190111;   10;  14.5;   5.3;    3;  14.4;   7;    5.333; 345;  -999;   1.3;  701.18;  -17.8;   84.29;  -12.6;  -21.7;-999;eor
       5792;20190112;   10;  22.2;   7.8;    3;  17.9;   7;    3.300; 345;   7.6;   2.1;  703.56;  -12.2;   87.00;   -9.6;  -13.1;-999;eor
       5792;20190113;   10;  28.0;  10.7;    3;  65.9;   7;    0.000; 365;   8.0;   2.5;  696.34;  -10.5;   89.79;   -7.6;  -12.5;-999;eor
       5792;20190114;   10;  22.7;   7.7;    3;  61.5;   7;    0.000; 400;   7.9;   2.1;  694.59;  -13.5;   94.83;   -9.3;  -16.9;-999;eor
       5792;20190115;   10;  18.2;   7.0;    3;   0.2;   7;    0.817; 465;   8.0;   1.7;  702.25;  -14.7;   85.79;   -9.7;  -17.4;-999;eor
       5792;20190116;   10;  23.5;  10.1;    3;   0.0;   4;    8.650; 440;   5.4;   1.9;  703.70;   -6.9;   51.42;   -5.0;   -9.8;-999;eor
       5792;20190117;   10;  26.0;  10.7;    3;   7.4;   7;    5.467; 430;   5.0;   2.0;  697.76;  -10.0;   70.88;   -5.2;  -16.1;-999;eor
       5792;20190118;   10;  19.1;   5.2;    3;   0.3;   7;    6.167; 435;   7.2;   1.1;  697.32;  -17.1;   68.75;  -13.9;  -19.4;-999;eor
       5792;20190119;   10;  12.7;   6.5;    3;   0.0;   4;    8.350; 420;   5.1;   1.1;  696.87;  -14.8;   55.42;  -12.1;  -15.8;-999;eor
       5792;20190120;   10;  13.2;   4.8;    3;   0.5;   7;    5.950; 410;   5.9;   1.4;  697.17;  -14.8;   68.92;  -13.1;  -16.4;-999;eor
       5792;20190121;   10;   5.3;   2.0;    3;   0.0;   0;    9.050; 400;   0.8;   1.6;  699.13;  -13.4;   73.88;   -8.4;  -14.9;-999;eor
       5792;20190122;   10;   6.3;   2.5;    3;   0.0;   7;    9.100; 395;   1.0;   0.8;  693.15;  -12.9;   34.29;   -9.5;  -15.3;-999;eor
       5792;20190123;   10;   6.0;   2.7;    3;   0.3;   7;    0.250; 395;   4.3;   1.3;  683.62;  -15.2;   67.71;  -12.7;  -17.5;-999;eor
       5792;20190124;   10;  11.2;   3.2;    3;   0.1;   7;    9.133; 385;   1.7;   0.9;  688.27;  -17.3;   59.83;  -12.0;  -21.0;-999;eor
       5792;20190125;   10;  17.0;   7.6;    3;   7.5;   7;    6.200; 375;   6.7;   0.9;  693.69;  -19.2;   67.29;  -11.0;  -21.6;-999;eor
       5792;20190126;   10;  25.2;   9.2;    3;  15.4;   7;    1.967; 375;   8.0;   2.3;  697.99;   -9.9;   81.29;   -6.8;  -11.8;-999;eor
       5792;20190127;   10;  26.8;  10.6;    3;   9.3;   7;    4.450; 385;   7.4;   1.7;  688.50;   -9.0;   58.92;   -5.5;  -12.7;-999;eor
       5792;20190128;   10;  22.8;   7.8;    3;  13.9;   7;    2.800; 385;   7.9;   1.4;  685.87;  -16.8;   86.25;  -12.6;  -17.7;-999;eor
       5792;20190129;   10;  19.4;   7.2;    3;   2.3;   7;    5.350; 390;   6.6;   1.3;  689.28;  -17.8;   83.04;  -16.7;  -18.9;-999;eor
       5792;20190130;   10;  17.5;   6.5;    3;   3.1;   7;    0.267; 380;   7.6;   1.5;  685.15;  -16.0;   82.38;  -12.9;  -19.9;-999;eor
       5792;20190131;   10;  33.9;  10.2;    3;   0.1;   7;    8.133; 380;   5.3;   1.3;  685.24;  -15.8;   73.67;   -8.5;  -18.2;-999;eor
       5792;20190201;   10;  31.0;  14.3;    3;  10.2;   7;    3.950; 380;   7.2;   2.8;  686.22;   -7.6;   81.67;   -6.4;  -10.0;-999;eor
       5792;20190202;   10;  21.2;   6.6;    3;  19.7;   7;    1.650; 390;   7.7;   2.8;  688.68;   -8.7;   87.42;   -6.6;  -10.3;-999;eor
       5792;20190203;   10;  10.2;   4.3;    3;  18.7;   7;    0.000; 415;   8.0;   1.7;  695.27;  -15.3;   91.13;  -10.4;  -18.6;-999;eor
       5792;20190204;   10;   8.2;   3.8;    3;   0.0;   4;    9.600; 460;   2.0;   1.3;  706.57;  -12.4;   60.00;   -6.0;  -18.5;-999;eor
       5792;20190205;   10;   8.6;   3.8;    3;   0.0;   4;    8.617; 440;   2.5;   0.9;  710.32;   -8.5;   28.13;   -6.3;  -10.6;-999;eor
       5792;20190206;   10;  15.9;   5.6;    3;   0.0;   4;    9.817; 420;   3.9;   1.0;  710.87;   -5.8;   25.46;   -3.3;   -7.7;-999;eor
       5792;20190207;   10;  17.9;   9.1;    3;   9.1;   7;    2.917; 420;   7.7;   1.6;  705.60;   -6.7;   47.67;   -4.0;  -11.6;-999;eor
       5792;20190208;   10;  21.0;   8.0;    3;   0.0;   4;    8.533; 420;   6.1;   1.9;  704.41;  -10.5;   69.08;   -6.2;  -15.3;-999;eor
       5792;20190209;   10;  26.1;  10.7;    3;   1.7;   7;    1.333; 420;   7.8;   2.3;  703.91;   -7.8;   67.46;   -5.4;   -9.7;-999;eor
       5792;20190210;   10;  37.3;  14.2;    3;  12.5;   7;    2.433; 420;   7.5;   2.2;  697.93;   -8.1;   66.67;   -5.5;  -14.0;-999;eor
       5792;20190211;   10;  19.5;   7.3;    3;  29.4;   7;    0.000; 430;   7.9;   1.7;  699.13;  -15.6;   91.88;  -13.8;  -16.6;-999;eor
       5792;20190212;   10;  16.6;   6.5;    3;   5.4;   7;    0.500; 460;   5.6;   1.6;  709.62;  -15.2;   87.04;  -11.1;  -17.0;-999;eor
       5792;20190213;   10;  10.2;   3.2;    3;   0.0;   7;    9.000; 460;   4.7;   2.4;  717.27;   -8.0;   72.79;   -3.8;  -11.7;-999;eor
       5792;20190214;   10;  10.2;   4.4;    3;   0.0;   0;    9.617; 450;   2.4;   1.2;  720.21;   -4.5;   28.67;   -3.0;   -6.2;-999;eor
       5792;20190215;   10;  11.9;   4.9;    3;   0.0;   0;   10.117; 430;   1.5;   1.2;  719.62;   -2.4;   22.96;   -0.6;   -4.0;-999;eor
       5792;20190216;   10;   8.5;   3.4;    3;   0.0;   0;   10.150; 420;   2.5;   0.5;  718.27;   -0.1;    8.54;    4.9;   -2.3;-999;eor
       5792;20190217;   10;  10.6;   4.8;    3;   0.0;   0;   10.417; 410;   1.3;   0.4;  716.08;   -0.2;    7.00;    1.1;   -1.8;-999;eor
       5792;20190218;   10;  11.2;   6.1;    3;   0.0;   0;   10.433; 405;   0.0;   1.0;  712.08;   -1.2;   18.21;    0.9;   -3.9;-999;eor
       5792;20190219;   10;  12.9;   5.1;    3;   0.1;   7;    9.550; 400;   4.7;   2.1;  708.94;   -7.1;   60.46;   -3.3;   -9.8;-999;eor
       5792;20190220;   10;  15.0;   6.4;    3;   0.0;   4;    4.400; 400;   7.8;   2.7;  709.95;   -8.9;   87.46;   -8.0;  -10.0;-999;eor
       5792;20190221;   10;  14.8;   6.9;    3;   2.5;   7;    7.267; 400;   5.9;   2.7;  713.58;   -8.3;   82.04;   -6.3;  -10.1;-999;eor
       5792;20190222;   10;  15.2;   5.2;    3;  16.8;   7;    0.000; 395;   7.2;   2.9;  715.22;   -8.2;   87.79;   -6.9;  -11.4;-999;eor
       5792;20190223;   10;  21.3;   6.7;    3;   0.0;   0;   10.300; 405;   1.8;   0.9;  716.91;   -8.2;   26.58;   -5.3;  -10.2;-999;eor
       5792;20190224;   10;  18.4;   5.4;    3;   0.0;   0;    7.333; 400;   4.2;   2.6;  719.29;   -4.6;   62.21;   -2.1;   -6.8;-999;eor
       5792;20190225;   10;  14.5;   5.2;    3;   0.0;   4;   10.883; 385;   2.7;   1.9;  721.04;   -3.0;   40.17;   -1.0;   -5.9;-999;eor
       5792;20190226;   10;   9.4;   3.5;    3;   0.0;   4;    9.133; 380;   5.8;   1.3;  720.23;   -2.9;   26.33;   -0.8;   -5.2;-999;eor
       5792;20190227;   10;  10.7;   3.9;    3;   0.0;   0;   10.883; 375;   2.5;   2.6;  716.64;   -1.8;   48.17;    0.8;   -5.5;-999;eor
       5792;20190228;   10;  22.8;   8.1;    3;   2.2;   7;   10.800; 370;   3.2;   2.8;  710.57;   -4.3;   64.58;   -1.9;   -7.7;-999;eor
       5792;20190301;   10;  19.9;   7.3;    3;  14.1;   7;    0.000; 360;   7.9;   2.8;  703.32;   -9.3;   92.71;   -7.7;  -10.6;-999;eor
       5792;20190302;   10;  16.9;   6.7;    3;   0.0;   4;    0.000; 370;   7.6;   2.5;  704.22;  -10.5;   89.33;   -8.9;  -12.0;-999;eor
       5792;20190303;   10;  24.1;   9.9;    3;   0.0;   4;    8.350; 365;   7.8;   2.5;  705.39;   -7.2;   70.96;   -4.8;  -10.7;-999;eor
       5792;20190304;   10;  36.8;  13.1;    3;   6.7;   7;    5.150; 360;   7.0;   2.0;  697.86;   -7.5;   62.04;   -3.0;  -13.4;-999;eor
       5792;20190305;   10;  26.7;   9.7;    3;   3.1;   7;    3.433; 365;   6.6;   2.1;  698.97;  -12.3;   87.58;  -10.4;  -13.7;-999;eor
       5792;20190306;   10;  34.1;  11.9;    3;   0.0;   4;    7.017; 365;   7.1;   2.3;  701.50;   -6.0;   59.38;   -2.4;  -10.4;-999;eor
       5792;20190307;   10;  40.1;  12.8;    3;   6.3;   7;    1.950; 360;   7.4;   3.0;  697.93;   -6.9;   83.17;   -2.6;   -9.1;-999;eor
       5792;20190308;   10;  21.2;   8.8;    3;   3.6;   7;    3.067; 365;   7.0;   2.6;  703.46;  -10.0;   89.17;   -8.6;  -11.4;-999;eor
       5792;20190309;   10;  28.6;  12.2;    3;   5.2;   7;    2.417; 365;   7.2;   2.8;  706.54;   -8.5;   86.63;   -5.6;  -11.5;-999;eor
       5792;20190310;   10;  39.7;  14.5;    3;  12.2;   7;    0.183; 365;   6.5;   3.4;  703.76;   -6.6;   89.63;   -4.3;  -11.2;-999;eor
       5792;20190311;   10;  29.2;   8.1;    3;  34.8;   7;    0.033; 370;   7.8;   1.8;  701.74;  -15.8;   96.88;  -11.2;  -18.5;-999;eor
       5792;20190312;   10;  29.1;   8.1;    3;   3.4;   7;    8.017; 410;   6.0;   1.6;  704.22;  -13.2;   73.50;   -6.9;  -17.6;-999;eor
       5792;20190313;   10;  23.9;   9.7;    3;  14.7;   7;    1.667; 410;   7.5;   2.1;  698.71;  -12.6;   88.46;   -6.8;  -14.9;-999;eor
       5792;20190314;   10;  32.2;  12.7;    3;  37.7;   7;    0.050; 420;   7.8;   2.3;  696.63;  -12.2;   96.50;   -9.1;  -13.9;-999;eor
       5792;20190315;   10;  30.7;  11.5;    3;  29.1;   7;    0.000; 450;   7.9;   3.2;  700.25;   -8.0;   92.96;   -5.0;  -12.1;-999;eor
       5792;20190316;   10;  28.7;  13.4;    3;   0.0;   4;    9.283; 470;   6.1;   2.7;  705.60;   -5.7;   70.25;   -1.2;   -7.6;-999;eor
       5792;20190317;   10;  24.2;   9.7;    3;  11.4;   7;    8.550; 465;   7.0;   1.9;  702.38;   -4.0;   47.83;    0.0;  -13.8;-999;eor
       5792;20190318;   10;  15.0;   4.9;    3;   7.5;   7;    0.683; 470;   7.7;   1.7;  701.56;  -14.9;   87.46;  -13.7;  -15.9;-999;eor
       5792;20190319;   10;   6.3;   1.6;    3;   0.5;   7;    2.200; 470;   6.4;   1.7;  706.54;  -14.7;   85.04;  -11.6;  -17.2;-999;eor
       5792;20190320;   10;  13.2;   5.1;    3;   0.0;   4;   12.217; 460;   0.0;   0.6;  712.38;  -11.3;   23.50;   -6.0;  -17.3;-999;eor
       5792;20190321;   10;  14.2;   7.4;    3;   0.0;   0;   12.300; 450;   2.2;   0.7;  716.94;   -2.3;   12.75;   -0.1;   -6.2;-999;eor
       5792;20190322;   10;   9.6;   4.9;    3;   0.0;   0;   12.033; 440;   3.1;   1.4;  718.35;    0.2;   21.67;    3.5;   -1.6;-999;eor
       5792;20190323;   10;   6.6;   2.2;    3;   0.0;   0;   12.383; 440;   0.2;   1.5;  717.05;    0.5;   23.67;    3.8;   -1.5;-999;eor
       5792;20190324;   10;  18.4;   7.0;    3;   0.0;   4;   12.300; 435;   2.1;   2.7;  712.88;   -3.1;   57.17;   -0.8;   -7.6;-999;eor
       5792;20190325;   10;  16.6;   6.4;    3;  26.3;   7;    0.000; 430;   7.8;   2.6;  704.95;  -10.8;   93.46;   -6.7;  -16.0;-999;eor
       5792;20190326;   10;  11.9;   3.9;    3;   1.9;   7;   11.100; 465;   4.6;   1.2;  707.28;  -14.4;   59.46;  -11.7;  -17.1;-999;eor
       5792;20190327;   10;  11.1;   3.5;    3;   0.8;   7;    2.617; 450;   6.5;   2.2;  710.65;  -11.5;   87.50;   -8.9;  -13.8;-999;eor
       5792;20190328;   10;  15.3;   6.6;    3;   0.0;   0;   12.633; 450;   0.0;   1.6;  713.64;   -8.3;   49.71;   -6.5;  -11.4;-999;eor
       5792;20190329;   10;  11.4;   6.5;    3;   0.0;   0;   12.683; 445;   0.1;   1.3;  715.29;   -4.4;   29.88;   -2.2;   -7.3;-999;eor
       5792;20190330;   10;   7.7;   4.0;    3;   0.0;   0;   12.267; 440;   2.0;   1.0;  713.80;   -1.6;   18.79;    1.2;   -3.6;-999;eor
       5792;20190331;   10;   7.5;   3.0;    3;   0.0;   0;   12.650; 435;   0.5;   2.7;  710.02;   -3.8;   58.63;   -1.6;   -5.7;-999;eor
       5792;20190401;   10;  13.2;   5.2;    3;   0.0;   0;   12.383; 430;   1.3;   2.6;  708.11;   -3.6;   55.63;   -0.2;   -5.3;-999;eor
       5792;20190402;   10;  17.0;   6.9;    3;   0.0;   7;   10.583; 425;   5.7;   2.8;  704.90;   -4.5;   64.17;   -2.2;   -6.0;-999;eor
       5792;20190403;   10;  23.1;   8.4;    3;   0.0;   7;    7.200; 425;   5.9;   3.3;  697.04;   -6.4;   87.13;   -4.3;   -7.6;-999;eor
       5792;20190404;   10;  32.9;  12.9;    3;   7.0;   7;    5.550; 420;   5.8;   3.2;  691.06;   -6.8;   87.21;   -4.5;   -9.4;-999;eor
       5792;20190405;   10;  15.0;   6.2;    3;   0.0;   0;   10.283; 430;   3.6;   3.4;  695.13;   -5.3;   83.46;    0.2;   -9.5;-999;eor
       5792;20190406;   10;  11.4;   4.6;    3;   0.0;   0;   12.517; 425;   3.4;   3.3;  697.74;   -3.6;   70.63;   -1.0;   -5.8;-999;eor
       5792;20190407;   10;   7.0;   3.0;    3;   9.7;   7;    6.400; 420;   6.4;   3.3;  697.92;   -5.2;   81.25;   -2.7;   -7.2;-999;eor
       5792;20190408;   10;   9.3;   3.6;    3;   2.7;   7;    1.417; 435;   7.9;   3.6;  700.58;   -6.0;   92.83;   -2.9;   -7.4;-999;eor
       5792;20190409;   10;  10.1;   5.1;    3;   8.9;   7;    7.167; 430;   6.9;   3.8;  700.74;   -5.2;   90.29;   -2.9;   -6.9;-999;eor
       5792;20190410;   10;   9.5;   2.5;    3;  10.1;   7;    0.833; 435;   7.9;   3.9;  700.27;   -4.9;   91.92;   -2.5;   -6.2;-999;eor
       5792;20190411;   10;   8.7;   3.1;    3;   1.6;   7;    0.000; 430;   8.0;   3.2;  702.51;   -7.5;   91.46;   -6.0;  -10.7;-999;eor
       5792;20190412;   10;   9.6;   2.5;    3;   0.0;   7;    9.500; 430;   6.3;   2.1;  702.93;   -8.0;   66.38;   -2.7;  -11.8;-999;eor
       5792;20190413;   10;   9.3;   3.7;    3;  15.2;   7;    4.000; 425;   4.8;   2.2;  701.88;  -10.8;   82.13;   -7.5;  -12.9;-999;eor
       5792;20190414;   10;  12.9;   5.4;    3;   1.8;   7;    1.500; 437;   7.4;   2.4;  701.66;  -10.4;   86.79;   -7.1;  -12.8;-999;eor
       5792;20190415;   10;  15.6;   6.6;    3;   0.0;   0;   11.500; 435;   1.1;   2.7;  707.28;   -7.5;   78.67;   -3.9;  -10.1;-999;eor
       5792;20190416;   10;  14.6;   3.6;    3;   0.5;   7;    9.000; 430;   3.0;   2.9;  707.92;   -6.5;   75.96;   -4.1;   -8.6;-999;eor
       5792;20190417;   10;   7.1;   3.4;    3;   0.0;   7;   10.000; 425;   5.1;   3.5;  710.91;   -4.8;   80.79;   -2.1;   -6.8;-999;eor
       5792;20190418;   10;  10.8;   4.4;    3;   0.0;   0;   10.050; 425;   2.0;   3.5;  713.50;   -3.6;   74.42;   -0.8;   -5.1;-999;eor
       5792;20190419;   10;   9.1;   3.3;    3;   0.0;   0;   13.700; 420;   0.0;   3.1;  717.11;   -2.4;   60.79;    1.4;   -5.8;-999;eor
       5792;20190420;   10;   7.7;   4.5;    3;   0.0;   0;   13.917; 415;   0.0;   2.5;  717.26;   -1.4;   45.29;    2.0;   -4.2;-999;eor
       5792;20190421;   10;   8.2;   3.2;    3;   0.0;   0;   13.050; 415;   3.9;   1.7;  713.02;    1.5;   26.92;    7.0;   -3.1;-999;eor
       5792;20190422;   10;  14.0;   5.4;    3;   0.0;   0;   12.383; 410;   7.2;   2.7;  705.81;    0.8;   41.29;    3.9;   -2.2;-999;eor
       5792;20190423;   10;  24.4;  10.9;    3;   0.0;   7;    3.983; 410;   7.0;   4.1;  699.59;   -2.1;   79.33;   -0.4;   -4.0;-999;eor
       5792;20190424;   10;  26.5;  12.1;    3;   0.0;   0;    9.567; 405;   4.9;   4.2;  703.25;   -1.7;   77.71;    0.6;   -3.6;-999;eor
       5792;20190425;   10;  26.0;  12.7;    3;   0.0;   0;    6.050; 400;   6.3;   3.8;  706.74;   -2.0;   72.58;   -0.2;   -3.7;-999;eor
       5792;20190426;   10;  25.2;   8.6;    3;  17.8;   7;    2.450; 400;   5.8;   3.5;  704.98;   -5.8;   86.79;   -1.2;  -11.1;-999;eor
       5792;20190427;   10;  17.7;   5.9;    3;  20.4;   7;    1.450; 413;   7.8;   3.0;  705.53;   -8.3;   92.00;   -6.4;  -10.9;-999;eor
       5792;20190428;   10;  13.5;   3.6;    3;  24.5;   7;    0.417; 430;   7.7;   2.3;  704.11;  -11.4;   87.83;   -9.4;  -13.5;-999;eor
       5792;20190429;   10;  11.1;   3.3;    3;  25.4;   7;    0.000; 450;   8.0;   2.6;  705.17;   -9.8;   89.96;   -7.9;  -11.6;-999;eor
       5792;20190430;   10;  13.2;   4.3;    3;   4.4;   7;    3.300; 460;   5.4;   3.1;  706.03;   -7.4;   89.04;   -4.6;   -9.2;-999;eor
       5792;20190501;   10;  11.3;   3.2;    3;   0.0;   0;   14.167; 455;   0.5;   2.3;  706.49;   -6.5;   60.83;   -3.1;  -10.5;-999;eor
       5792;20190502;   10;  16.0;   4.8;    3;  19.0;   7;    6.733; 450;   5.5;   3.3;  704.23;   -4.4;   74.63;    0.1;   -6.7;-999;eor
       5792;20190503;   10;  17.1;   3.9;    3;  11.9;   7;    2.033; 460;   8.0;   3.5;  701.25;   -6.5;   92.29;   -4.9;   -8.0;-999;eor
       5792;20190504;   10;  14.0;   4.8;    3;  28.0;   7;    1.567; 460;   6.8;   2.9;  697.13;   -8.7;   90.42;   -6.0;  -14.9;-999;eor
